source_file,sample_index,brake_temp,oil_pressure,engine_temp,tire_pressure,brake_fluid_level,mileage,failure_occurred,failure_type,obd_coolant_temp,obd_intake_pressure,obd_avg_speed
2018-02-14_Seat_Leon_RT_S_Normal.csv,14,101.1,31.6,88.0,28.0,70.8,71461,1,brake,88.0,103.4,1.9
2018-02-14_Seat_Leon_S_RT_Normal.csv,0,97.0,32.7,90.0,28.8,71.6,81244,1,tire,90.0,142.7,68.5
2018-02-14_Seat_Leon_S_RT_Normal.csv,1,69.9,33.3,80.0,26.2,80.5,48533,0,none,59.0,105.1,25.7
2018-02-14_Seat_Leon_S_RT_Normal.csv,2,101.5,28.5,89.0,26.1,73.5,45088,0,none,89.0,116.7,85.7
2018-02-14_Seat_Leon_S_RT_Normal.csv,3,71.3,29.6,80.0,28.9,71.2,71738,1,fluid,57.0,105.3,8.5
2018-02-14_Seat_Leon_S_RT_Normal.csv,4,71.7,29.0,80.0,26.7,72.1,87509,0,none,57.0,104.6,4.5
2018-02-14_Seat_Leon_S_RT_Normal.csv,5,74.5,53.7,89.1,30.8,96.2,82414,0,none,89.1,175.0,86.0
2018-02-14_Seat_Leon_S_RT_Normal.csv,6,92.0,29.6,86.0,27.2,70.1,71513,0,none,86.0,130.4,94.4
2018-02-14_Seat_Leon_S_RT_Normal.csv,7,60.0,15.3,80.0,24.2,64.3,63813,1,fluid,42.0,104.0,0.0
2018-02-14_Seat_Leon_S_RT_Normal.csv,8,60.0,33.8,80.0,26.3,84.7,60064,1,tire,40.0,104.0,0.0
2018-02-14_Seat_Leon_S_RT_Normal.csv,9,96.3,34.5,88.0,27.5,76.8,67845,0,none,88.0,102.0,9.5
2018-02-14_Seat_Leon_S_RT_Normal.csv,10,74.5,38.7,90.0,33.2,96.8,89729,0,none,90.0,135.0,129.9
2018-02-14_Seat_Leon_S_RT_Normal.csv,11,105.5,32.9,92.7,27.6,75.7,46997,1,tire,92.7,113.8,85.6
2018-02-14_Seat_Leon_S_RT_Normal.csv,12,90.1,33.3,82.7,27.1,81.7,83003,0,none,82.7,141.5,96.0
2018-02-14_Seat_Leon_S_RT_Normal.csv,13,114.8,19.5,90.0,22.1,55.5,51297,1,brake,90.0,167.9,83.9
2018-02-14_Seat_Leon_S_RT_Normal.csv,14,80.7,49.5,91.0,32.6,93.9,85198,0,none,91.0,116.1,93.5
2018-02-16_Seat_Leon_S_RT_Normal.csv,0,95.2,33.6,90.0,27.0,71.7,80898,0,none,90.0,141.6,80.3
2018-02-16_Seat_Leon_S_RT_Normal.csv,1,111.6,24.9,89.8,22.2,64.0,74643,1,fluid,89.8,130.1,77.0
2018-02-16_Seat_Leon_S_RT_Normal.csv,2,60.0,50.1,80.0,33.9,89.5,54407,0,none,41.4,106.0,0.0
2018-02-16_Seat_Leon_S_RT_Normal.csv,3,71.5,52.5,90.0,33.0,93.0,10675,0,none,90.0,135.3,111.8
2018-02-16_Seat_Leon_S_RT_Normal.csv,4,100.2,32.3,90.0,27.3,76.5,48677,1,tire,90.0,123.4,84.4
2018-02-16_Seat_Leon_S_RT_Normal.csv,5,97.4,31.1,83.6,26.5,83.7,56901,1,brake,83.6,137.6,94.2
2018-02-16_Seat_Leon_S_RT_Normal.csv,6,83.8,33.7,80.0,27.5,81.0,24897,1,brake,75.3,135.2,96.0
2018-02-16_Seat_Leon_S_RT_Normal.csv,7,75.2,48.7,90.0,31.0,99.5,20368,0,none,90.0,120.4,91.4
2018-02-16_Seat_Leon_S_RT_Normal.csv,8,112.3,15.5,90.0,20.1,55.5,75892,1,fluid,90.0,158.2,104.9
2018-02-16_Seat_Leon_S_RT_Normal.csv,9,73.7,49.4,90.0,32.5,97.6,87759,0,none,90.0,113.6,81.7
2018-02-16_Seat_Leon_S_RT_Normal.csv,10,70.0,47.4,90.0,30.5,85.7,50118,0,none,90.0,118.6,85.0
2018-02-16_Seat_Leon_S_RT_Normal.csv,11,109.1,20.8,90.0,21.7,57.4,42600,1,brake,90.0,130.5,73.6
2018-02-16_Seat_Leon_S_RT_Normal.csv,12,101.1,30.9,88.5,26.2,84.6,63403,1,tire,88.5,218.5,119.8
2018-02-16_Seat_Leon_S_RT_Normal.csv,13,77.5,24.8,80.0,22.9,63.6,85729,1,brake,57.3,133.1,97.4
2018-02-16_Seat_Leon_S_RT_Normal.csv,14,79.4,38.3,90.0,31.6,94.0,39019,0,none,90.0,122.8,84.2
2018-02-17_Seat_Leon_BB_RT_Normal_Glatteis.csv,0,112.5,24.8,89.2,23.3,51.6,82848,1,brake,89.2,117.8,53.6
2018-02-17_Seat_Leon_BB_RT_Normal_Glatteis.csv,1,61.0,45.2,80.0,34.0,95.9,30836,0,none,73.0,102.7,1.4
2018-02-17_Seat_Leon_BB_RT_Normal_Glatteis.csv,2,60.0,52.2,80.0,31.8,98.0,30696,0,none,66.0,110.0,41.9
2018-02-17_Seat_Leon_BB_RT_Normal_Glatteis.csv,3,77.7,39.1,88.0,31.7,94.2,34463,0,none,88.0,100.0,0.0
2018-02-17_Seat_Leon_BB_RT_Normal_Glatteis.csv,4,60.0,38.8,80.0,31.9,93.0,45073,0,none,72.0,103.0,0.0
2018-02-17_Seat_Leon_BB_RT_Normal_Glatteis.csv,5,79.6,38.4,90.0,33.4,87.1,74654,0,none,90.0,179.8,83.8
2018-02-17_Seat_Leon_BB_RT_Normal_Glatteis.csv,6,61.0,54.4,80.0,31.3,98.6,79995,0,none,72.0,103.0,10.3
2018-02-17_Seat_Leon_BB_RT_Normal_Glatteis.csv,7,107.6,21.2,90.0,20.7,63.4,19170,1,brake,90.0,130.7,28.0
2018-02-17_Seat_Leon_BB_RT_Normal_Glatteis.csv,8,60.0,39.8,80.0,31.0,89.5,55600,0,none,56.0,111.7,41.7
2018-02-17_Seat_Leon_BB_RT_Normal_Glatteis.csv,9,109.6,21.5,89.0,21.2,47.1,79320,1,brake,89.0,103.5,55.3
2018-02-17_Seat_Leon_BB_RT_Normal_Glatteis.csv,10,73.1,49.3,90.0,33.6,85.2,43796,0,none,90.0,110.9,68.9
2018-02-17_Seat_Leon_BB_RT_Normal_Glatteis.csv,11,75.4,48.2,90.4,33.7,92.3,77857,0,none,90.4,119.9,53.4
2018-02-17_Seat_Leon_BB_RT_Normal_Glatteis.csv,12,61.2,31.0,80.0,26.9,84.3,22658,0,none,49.0,111.3,25.6
2018-02-17_Seat_Leon_BB_RT_Normal_Glatteis.csv,13,103.4,33.3,89.0,26.6,71.5,54288,0,none,89.0,104.6,21.3
2018-02-17_Seat_Leon_BB_RT_Normal_Glatteis.csv,14,66.2,23.8,80.0,23.6,54.5,65538,1,brake,49.0,109.5,19.5
2018-02-17_Seat_Leon_RT_BB_Frei.csv,0,109.0,21.5,90.0,20.3,58.8,29661,1,fluid,90.0,146.2,105.7
2018-02-17_Seat_Leon_RT_BB_Frei.csv,1,77.8,38.6,90.0,33.1,93.8,58042,0,none,90.0,150.8,81.0
2018-02-17_Seat_Leon_RT_BB_Frei.csv,2,74.8,54.8,89.0,32.8,90.0,67816,0,none,89.0,113.8,17.0
2018-02-17_Seat_Leon_RT_BB_Frei.csv,3,112.0,17.0,90.0,24.0,60.7,87358,1,engine,90.0,125.9,95.0
2018-02-17_Seat_Leon_RT_BB_Frei.csv,4,113.5,20.6,90.0,21.1,48.0,25335,1,brake,90.0,142.4,103.6
2018-02-17_Seat_Leon_RT_BB_Frei.csv,5,81.7,34.7,80.0,27.4,79.2,41570,1,fluid,67.6,142.0,79.5
2018-02-17_Seat_Leon_RT_BB_Frei.csv,6,111.9,15.4,90.0,20.5,55.0,32127,1,fluid,90.0,120.8,91.5
2018-02-17_Seat_Leon_RT_BB_Frei.csv,7,75.2,20.6,80.0,24.8,63.8,46064,1,fluid,51.8,152.9,62.3
2018-02-17_Seat_Leon_RT_BB_Frei.csv,8,70.1,54.2,90.0,33.4,87.2,86667,0,none,90.0,176.7,104.1
2018-02-17_Seat_Leon_RT_BB_Frei.csv,9,72.7,45.3,89.0,32.6,88.8,88446,0,none,89.0,108.4,15.1
2018-02-17_Seat_Leon_RT_BB_Frei.csv,10,98.1,28.6,90.0,27.8,80.7,19309,0,none,90.0,139.4,79.4
2018-02-17_Seat_Leon_RT_BB_Frei.csv,11,60.0,50.2,80.0,32.5,91.8,73004,0,none,62.8,120.6,78.4
2018-02-17_Seat_Leon_RT_BB_Frei.csv,12,111.8,17.0,90.0,20.8,64.8,17160,1,engine,90.0,150.2,72.6
2018-02-17_Seat_Leon_RT_BB_Frei.csv,13,75.2,54.9,89.0,33.3,96.3,72739,0,none,89.0,151.4,71.1
2018-02-17_Seat_Leon_RT_BB_Frei.csv,14,107.9,21.1,90.0,20.8,56.7,15194,1,engine,90.0,139.0,95.8
2018-02-18_Seat_Leon_RT_KA_Stau.csv,0,60.0,53.9,80.0,33.6,88.8,69410,0,none,44.0,108.4,36.4
2018-02-18_Seat_Leon_RT_KA_Stau.csv,1,112.2,15.1,89.0,23.6,64.8,62447,1,engine,89.0,113.3,19.7
2018-02-18_Seat_Leon_RT_KA_Stau.csv,2,107.3,16.5,90.0,23.1,60.7,32980,1,brake,90.0,187.4,103.5
2018-02-18_Seat_Leon_RT_KA_Stau.csv,3,75.7,47.2,89.0,32.7,87.6,68548,0,none,89.0,126.1,40.6
2018-02-18_Seat_Leon_RT_KA_Stau.csv,4,78.4,52.3,89.0,33.3,99.9,14382,0,none,89.0,106.0,17.1
2018-02-18_Seat_Leon_RT_KA_Stau.csv,5,110.2,18.3,88.0,21.3,60.9,10961,1,brake,88.0,102.7,12.9
2018-02-18_Seat_Leon_RT_KA_Stau.csv,6,94.4,33.6,88.0,28.5,73.8,48321,1,brake,88.0,104.8,11.9
2018-02-18_Seat_Leon_RT_KA_Stau.csv,7,70.9,47.8,89.0,33.1,88.8,14847,0,none,89.0,120.3,41.1
2018-02-18_Seat_Leon_RT_KA_Stau.csv,8,114.7,17.4,90.0,20.1,48.3,80416,1,engine,90.0,187.6,107.9
2018-02-18_Seat_Leon_RT_KA_Stau.csv,9,69.5,41.2,89.0,33.9,98.5,59315,0,none,89.0,104.3,29.4
2018-02-18_Seat_Leon_RT_KA_Stau.csv,10,97.3,28.9,90.8,28.0,75.6,64118,0,none,90.8,159.0,120.6
2018-02-18_Seat_Leon_RT_KA_Stau.csv,11,60.0,19.2,80.0,24.6,47.0,89531,1,brake,22.9,103.9,0.4
2018-02-18_Seat_Leon_RT_KA_Stau.csv,12,71.9,45.6,90.0,30.5,88.9,83220,0,none,90.0,126.6,118.1
2018-02-18_Seat_Leon_RT_KA_Stau.csv,13,98.9,28.2,90.0,27.1,79.1,69100,0,none,90.0,129.7,125.0
2018-02-18_Seat_Leon_RT_KA_Stau.csv,14,60.1,15.6,80.0,20.8,58.5,12718,1,engine,43.0,135.2,32.4
2018-02-20_Seat_Leon_KA_KA_Frei.csv,0,60.0,48.5,80.0,31.0,86.7,34169,0,none,33.0,117.4,14.6
2018-02-20_Seat_Leon_KA_KA_Frei.csv,1,60.0,52.7,80.0,32.7,91.1,78106,0,none,32.0,106.9,0.7
2018-02-20_Seat_Leon_KA_KA_Frei.csv,2,96.8,33.5,90.0,27.8,81.9,51768,0,none,90.0,102.1,1.2
2018-02-20_Seat_Leon_KA_KA_Frei.csv,3,102.0,33.8,89.2,28.7,84.7,61831,1,fluid,89.2,103.8,1.1
2018-02-20_Seat_Leon_KA_KA_Frei.csv,4,69.0,30.0,80.0,28.7,81.4,89083,0,none,54.7,116.0,41.4
2018-02-20_Seat_Leon_KA_KA_Frei.csv,5,60.0,28.3,80.0,27.2,82.3,86262,1,fluid,34.1,108.1,47.1
2018-02-20_Seat_Leon_KA_KA_Frei.csv,6,79.1,53.6,89.6,33.2,89.2,56891,0,none,89.6,102.5,0.4
2018-02-20_Seat_Leon_KA_KA_Frei.csv,7,60.0,29.7,80.0,28.1,83.9,78721,1,tire,48.7,112.6,42.1
2018-02-20_Seat_Leon_KA_KA_Frei.csv,8,60.0,46.6,80.0,30.7,87.7,21606,0,none,18.4,99.4,21.2
2018-02-20_Seat_Leon_KA_KA_Frei.csv,9,60.0,52.8,80.0,31.7,95.1,70517,0,none,63.7,136.4,61.6
2018-02-20_Seat_Leon_KA_KA_Frei.csv,10,60.0,41.3,80.0,30.7,85.6,25835,0,none,51.6,107.6,0.0
2018-02-20_Seat_Leon_KA_KA_Frei.csv,11,60.0,53.5,80.0,32.2,99.8,70802,0,none,46.6,107.0,39.9
2018-02-20_Seat_Leon_KA_KA_Frei.csv,12,60.0,40.6,80.0,30.4,96.5,13641,0,none,52.6,152.3,44.8
2018-02-20_Seat_Leon_KA_KA_Frei.csv,13,86.1,33.7,80.0,28.9,82.3,23499,1,tire,76.5,143.1,53.3
2018-02-20_Seat_Leon_KA_KA_Frei.csv,14,60.0,41.8,80.0,33.4,91.0,48849,0,none,37.7,107.0,0.0
2018-02-21_Seat_Leon_BB_RT_Normal.csv,0,74.6,47.2,89.9,31.9,85.8,29681,0,none,89.9,110.0,50.0
2018-02-21_Seat_Leon_BB_RT_Normal.csv,1,76.5,43.7,88.0,31.4,94.2,56222,0,none,88.0,96.9,0.0
2018-02-21_Seat_Leon_BB_RT_Normal.csv,2,69.1,39.4,89.0,31.1,96.2,19352,0,none,89.0,115.9,83.7
2018-02-21_Seat_Leon_BB_RT_Normal.csv,3,70.2,45.0,90.0,30.1,99.4,57338,0,none,90.0,139.8,76.9
2018-02-21_Seat_Leon_BB_RT_Normal.csv,4,102.3,29.0,88.8,26.4,80.5,24781,1,brake,88.8,123.2,78.0
2018-02-21_Seat_Leon_BB_RT_Normal.csv,5,100.9,29.5,89.0,26.0,78.1,27781,1,brake,89.0,136.5,80.7
2018-02-21_Seat_Leon_BB_RT_Normal.csv,6,79.4,40.5,90.0,31.1,95.5,25564,0,none,90.0,117.6,48.6
2018-02-21_Seat_Leon_BB_RT_Normal.csv,7,102.8,32.3,90.0,28.8,74.0,81751,1,tire,90.0,153.4,95.8
2018-02-21_Seat_Leon_BB_RT_Normal.csv,8,69.8,44.3,89.0,32.9,93.8,41532,0,none,89.0,100.9,0.1
2018-02-21_Seat_Leon_BB_RT_Normal.csv,9,97.6,30.8,89.0,28.4,73.2,36814,0,none,89.0,103.9,58.6
2018-02-21_Seat_Leon_BB_RT_Normal.csv,10,73.3,50.9,90.4,33.5,91.7,48836,0,none,90.4,186.6,126.8
2018-02-21_Seat_Leon_BB_RT_Normal.csv,11,110.9,24.4,90.0,22.8,61.3,55022,1,fluid,90.0,153.5,118.5
2018-02-21_Seat_Leon_BB_RT_Normal.csv,12,96.7,29.0,89.6,27.8,71.0,65029,1,fluid,89.6,107.5,76.0
2018-02-21_Seat_Leon_BB_RT_Normal.csv,13,99.8,28.2,89.0,26.8,82.0,58527,0,none,89.0,119.5,89.8
2018-02-21_Seat_Leon_BB_RT_Normal.csv,14,96.0,31.4,90.0,26.1,78.7,54564,0,none,90.0,136.4,80.5
2018-02-21_Seat_Leon_KA_BB_Normal.csv,0,78.8,32.8,80.0,27.1,70.8,38479,0,none,71.0,116.1,31.8
2018-02-21_Seat_Leon_KA_BB_Normal.csv,1,79.9,32.6,80.0,28.4,81.0,64903,0,none,69.0,108.8,10.3
2018-02-21_Seat_Leon_KA_BB_Normal.csv,2,79.9,42.0,90.0,30.7,93.7,59282,0,none,90.0,110.8,98.0
2018-02-21_Seat_Leon_KA_BB_Normal.csv,3,114.7,23.6,90.0,20.8,47.8,88622,1,engine,90.0,213.0,134.9
2018-02-21_Seat_Leon_KA_BB_Normal.csv,4,70.2,41.7,90.0,33.2,100.0,58118,0,none,90.0,130.9,99.3
2018-02-21_Seat_Leon_KA_BB_Normal.csv,5,63.9,41.2,80.0,31.8,94.5,67543,0,none,74.1,120.4,42.8
2018-02-21_Seat_Leon_KA_BB_Normal.csv,6,101.1,19.1,85.0,22.2,59.2,55768,1,engine,85.0,114.4,25.6
2018-02-21_Seat_Leon_KA_BB_Normal.csv,7,99.6,32.9,90.0,27.4,84.0,34414,0,none,90.0,154.6,125.4
2018-02-21_Seat_Leon_KA_BB_Normal.csv,8,72.5,48.6,90.0,30.8,97.0,56567,0,none,90.0,143.0,148.1
2018-02-21_Seat_Leon_KA_BB_Normal.csv,9,112.7,19.6,93.0,23.4,56.4,30959,1,brake,93.0,212.0,112.0
2018-02-21_Seat_Leon_KA_BB_Normal.csv,10,69.6,47.8,89.0,31.9,89.1,33969,0,none,89.0,102.4,21.7
2018-02-21_Seat_Leon_KA_BB_Normal.csv,11,60.0,53.0,80.0,31.6,98.6,41998,0,none,67.0,108.0,17.9
2018-02-21_Seat_Leon_KA_BB_Normal.csv,12,60.0,40.1,80.0,32.7,93.4,71594,0,none,21.2,108.0,11.9
2018-02-21_Seat_Leon_KA_BB_Normal.csv,13,73.8,47.5,89.0,30.9,86.6,58412,0,none,89.0,103.4,20.5
2018-02-21_Seat_Leon_KA_BB_Normal.csv,14,112.1,18.5,90.5,23.4,58.1,68625,1,brake,90.5,118.0,105.7
2018-02-21_Seat_Leon_KA_KA_Normal.csv,0,60.0,38.3,80.0,33.8,90.4,77287,0,none,30.0,107.1,2.6
2018-02-21_Seat_Leon_KA_KA_Normal.csv,1,60.0,17.2,80.0,21.7,50.9,69332,1,engine,12.0,106.8,7.4
2018-02-21_Seat_Leon_KA_KA_Normal.csv,2,60.0,34.7,80.0,29.0,70.4,28417,0,none,20.1,115.0,37.2
2018-02-21_Seat_Leon_KA_KA_Normal.csv,3,60.0,38.0,80.0,32.8,91.0,25946,0,none,25.7,107.8,31.9
2018-02-21_Seat_Leon_KA_KA_Normal.csv,4,60.0,29.5,80.0,28.0,83.9,81938,0,none,51.6,108.2,53.2
2018-02-21_Seat_Leon_KA_KA_Normal.csv,5,95.8,17.8,80.0,21.5,54.9,14619,1,fluid,73.0,109.3,16.7
2018-02-21_Seat_Leon_KA_KA_Normal.csv,6,78.6,31.6,80.0,26.6,82.4,17507,0,none,70.0,122.5,28.3
2018-02-21_Seat_Leon_KA_KA_Normal.csv,7,60.0,49.1,80.0,32.3,85.8,34635,0,none,67.9,109.1,40.8
2018-02-21_Seat_Leon_KA_KA_Normal.csv,8,60.0,44.7,80.0,31.7,87.7,50276,0,none,11.0,97.0,0.0
2018-02-21_Seat_Leon_KA_KA_Normal.csv,9,60.0,51.5,80.0,31.2,96.7,26592,0,none,70.0,105.4,5.9
2018-02-21_Seat_Leon_KA_KA_Normal.csv,10,60.0,44.3,80.0,31.9,90.2,52823,0,none,59.7,109.0,58.0
2018-02-21_Seat_Leon_KA_KA_Normal.csv,11,80.2,29.4,80.0,27.5,70.6,17203,0,none,69.0,108.0,0.0
2018-02-21_Seat_Leon_KA_KA_Normal.csv,12,60.0,41.9,80.0,32.3,86.2,36223,0,none,32.4,114.3,65.8
2018-02-21_Seat_Leon_KA_KA_Normal.csv,13,60.0,41.4,80.0,32.9,98.8,33253,0,none,58.0,108.0,0.0
2018-02-21_Seat_Leon_KA_KA_Normal.csv,14,60.0,47.1,80.0,31.3,90.3,30710,0,none,58.8,114.3,57.7
2018-02-22_Seat_Leon_RT_S_Normal.csv,0,60.0,48.1,80.0,33.1,93.7,65031,0,none,67.6,116.8,70.5
2018-02-22_Seat_Leon_RT_S_Normal.csv,1,74.2,52.4,89.0,31.0,86.7,66396,0,none,89.0,109.3,38.7
2018-02-22_Seat_Leon_RT_S_Normal.csv,2,75.4,42.1,89.0,30.5,87.1,24086,0,none,89.0,102.6,85.9
2018-02-22_Seat_Leon_RT_S_Normal.csv,3,60.0,31.5,80.0,26.9,71.1,51592,0,none,16.8,102.6,0.0
2018-02-22_Seat_Leon_RT_S_Normal.csv,4,102.1,31.8,90.0,28.4,75.8,78577,1,brake,90.0,134.8,129.8
2018-02-22_Seat_Leon_RT_S_Normal.csv,5,76.1,52.2,89.0,33.6,94.2,57854,0,none,89.0,120.0,58.8
2018-02-22_Seat_Leon_RT_S_Normal.csv,6,105.8,15.5,89.0,23.2,45.0,17581,1,brake,89.0,130.7,56.1
2018-02-22_Seat_Leon_RT_S_Normal.csv,7,76.8,45.1,90.0,31.7,87.5,83720,0,none,90.0,108.7,27.7
2018-02-22_Seat_Leon_RT_S_Normal.csv,8,60.0,31.8,80.0,27.7,72.2,71282,0,none,20.7,103.0,0.2
2018-02-22_Seat_Leon_RT_S_Normal.csv,9,60.0,54.0,80.0,30.5,85.7,68156,0,none,58.4,105.4,16.9
2018-02-22_Seat_Leon_RT_S_Normal.csv,10,76.0,47.0,89.0,30.6,93.9,51920,0,none,89.0,120.5,59.0
2018-02-22_Seat_Leon_RT_S_Normal.csv,11,102.8,33.3,89.0,26.6,81.2,20922,1,fluid,89.0,102.9,14.3
2018-02-22_Seat_Leon_RT_S_Normal.csv,12,79.6,51.5,91.0,30.3,92.4,73760,0,none,91.0,182.0,130.1
2018-02-22_Seat_Leon_RT_S_Normal.csv,13,98.0,34.5,89.0,27.8,75.9,14844,0,none,89.0,114.3,112.6
2018-02-22_Seat_Leon_RT_S_Normal.csv,14,74.8,31.7,80.0,26.9,82.3,77734,1,tire,62.0,122.2,73.2
2018-02-23_Seat_Leon_RT_RT_Frei_Beschleunigung.csv,0,97.6,32.3,90.0,27.2,78.3,29363,0,none,90.0,105.6,16.4
2018-02-23_Seat_Leon_RT_RT_Frei_Beschleunigung.csv,1,71.7,49.9,89.0,30.3,98.6,67003,0,none,89.0,111.4,50.6
2018-02-23_Seat_Leon_RT_RT_Frei_Beschleunigung.csv,2,73.8,50.5,89.2,33.8,98.2,30587,0,none,89.2,125.7,114.7
2018-02-23_Seat_Leon_RT_RT_Frei_Beschleunigung.csv,3,95.1,29.3,89.0,27.7,70.9,87087,0,none,89.0,151.8,85.5
2018-02-23_Seat_Leon_RT_RT_Frei_Beschleunigung.csv,4,79.4,52.1,90.0,30.1,87.9,41393,0,none,90.0,103.4,9.3
2018-02-23_Seat_Leon_RT_RT_Frei_Beschleunigung.csv,5,98.5,32.9,89.5,26.5,74.2,48723,0,none,89.5,123.1,102.6
2018-02-23_Seat_Leon_RT_RT_Frei_Beschleunigung.csv,6,100.1,28.9,89.0,27.8,78.0,34060,1,brake,89.0,132.2,21.1
2018-02-23_Seat_Leon_RT_RT_Frei_Beschleunigung.csv,7,71.9,53.3,89.0,31.5,87.2,47273,0,none,89.0,129.2,32.8
2018-02-23_Seat_Leon_RT_RT_Frei_Beschleunigung.csv,8,113.2,16.2,90.0,22.1,47.6,36324,1,brake,90.0,124.4,114.9
2018-02-23_Seat_Leon_RT_RT_Frei_Beschleunigung.csv,9,97.9,29.9,89.7,27.1,79.0,49736,0,none,89.7,144.6,104.0
2018-02-23_Seat_Leon_RT_RT_Frei_Beschleunigung.csv,10,77.9,47.9,89.0,31.6,87.7,56262,0,none,89.0,125.4,74.5
2018-02-23_Seat_Leon_RT_RT_Frei_Beschleunigung.csv,11,105.3,16.6,89.4,20.6,48.9,74550,1,engine,89.4,110.9,84.2
2018-02-23_Seat_Leon_RT_RT_Frei_Beschleunigung.csv,12,71.5,53.7,89.0,31.2,89.3,24223,0,none,89.0,116.8,49.6
2018-02-23_Seat_Leon_RT_RT_Frei_Beschleunigung.csv,13,104.6,15.3,89.1,22.1,58.3,60949,1,brake,89.1,121.8,93.1
2018-02-23_Seat_Leon_RT_RT_Frei_Beschleunigung.csv,14,108.9,24.1,90.0,21.6,53.4,55135,1,brake,90.0,112.7,96.8
2018-02-23_Seat_Leon_RT_S_Normal.csv,0,60.0,52.1,80.0,32.1,89.0,64275,0,none,54.1,127.9,51.4
2018-02-23_Seat_Leon_RT_S_Normal.csv,1,75.1,41.6,89.0,30.1,95.5,32808,0,none,89.0,117.5,79.2
2018-02-23_Seat_Leon_RT_S_Normal.csv,2,60.0,52.6,80.0,33.1,97.4,76864,0,none,23.0,103.0,0.0
2018-02-23_Seat_Leon_RT_S_Normal.csv,3,98.9,33.6,89.4,27.6,82.3,60973,1,brake,89.4,123.1,109.1
2018-02-23_Seat_Leon_RT_S_Normal.csv,4,103.9,31.1,89.0,26.5,74.2,85599,1,tire,89.0,122.3,64.3
2018-02-23_Seat_Leon_RT_S_Normal.csv,5,107.2,16.2,89.0,24.1,57.4,85524,1,fluid,89.0,97.0,0.0
2018-02-23_Seat_Leon_RT_S_Normal.csv,6,107.1,17.8,90.0,21.5,62.9,22433,1,brake,90.0,115.7,96.2
2018-02-23_Seat_Leon_RT_S_Normal.csv,7,74.6,51.9,88.0,31.8,92.4,39621,0,none,88.0,97.0,0.0
2018-02-23_Seat_Leon_RT_S_Normal.csv,8,70.3,30.2,80.0,28.8,77.5,41994,1,brake,58.0,103.2,70.8
2018-02-23_Seat_Leon_RT_S_Normal.csv,9,70.8,39.9,90.0,32.7,90.4,46481,0,none,90.0,118.4,79.4
2018-02-23_Seat_Leon_RT_S_Normal.csv,10,71.9,38.7,89.0,30.3,90.6,37619,0,none,89.0,97.0,0.0
2018-02-23_Seat_Leon_RT_S_Normal.csv,11,97.4,31.4,90.0,28.5,77.2,84404,0,none,90.0,110.8,83.6
2018-02-23_Seat_Leon_RT_S_Normal.csv,12,73.4,49.9,90.0,30.1,88.5,49638,0,none,90.0,198.7,129.9
2018-02-23_Seat_Leon_RT_S_Normal.csv,13,74.1,39.5,90.0,33.4,99.8,64544,0,none,90.0,198.6,129.9
2018-02-23_Seat_Leon_RT_S_Normal.csv,14,60.0,38.1,80.0,31.3,90.9,69937,0,none,12.0,97.2,10.0
2018-02-23_Seat_Leon_S_RT_Normal.csv,0,71.1,49.5,90.0,33.9,88.2,24650,0,none,90.0,158.0,85.4
2018-02-23_Seat_Leon_S_RT_Normal.csv,1,109.8,22.3,90.0,24.9,50.0,85441,1,engine,90.0,113.4,84.9
2018-02-23_Seat_Leon_S_RT_Normal.csv,2,69.9,46.6,89.7,30.8,86.7,52945,0,none,89.7,117.3,81.0
2018-02-23_Seat_Leon_S_RT_Normal.csv,3,103.2,28.9,89.0,26.1,75.7,43475,0,none,89.0,127.0,38.0
2018-02-23_Seat_Leon_S_RT_Normal.csv,4,78.8,46.2,89.9,33.1,98.1,24582,0,none,89.9,120.5,73.7
2018-02-23_Seat_Leon_S_RT_Normal.csv,5,102.4,28.6,90.0,28.5,79.8,50465,0,none,90.0,105.6,75.4
2018-02-23_Seat_Leon_S_RT_Normal.csv,6,72.6,51.0,90.0,32.8,85.1,84542,0,none,90.0,144.4,80.3
2018-02-23_Seat_Leon_S_RT_Normal.csv,7,106.6,20.8,90.0,20.1,54.8,51496,1,brake,90.0,106.8,21.9
2018-02-23_Seat_Leon_S_RT_Normal.csv,8,98.1,28.3,90.0,28.9,78.7,23111,1,tire,90.0,136.7,78.1
2018-02-23_Seat_Leon_S_RT_Normal.csv,9,77.8,39.0,89.0,33.6,95.9,41490,0,none,89.0,142.4,60.1
2018-02-23_Seat_Leon_S_RT_Normal.csv,10,96.9,28.6,89.0,28.0,75.2,12483,1,fluid,89.0,113.0,42.9
2018-02-23_Seat_Leon_S_RT_Normal.csv,11,105.9,16.8,90.0,22.3,57.2,83866,1,brake,90.0,117.8,68.1
2018-02-23_Seat_Leon_S_RT_Normal.csv,12,105.9,20.1,89.0,21.9,63.5,68888,1,fluid,89.0,107.8,42.9
2018-02-23_Seat_Leon_S_RT_Normal.csv,13,104.7,17.8,89.0,21.9,61.2,74503,1,fluid,89.0,102.2,19.5
2018-02-23_Seat_Leon_S_RT_Normal.csv,14,73.0,44.4,89.0,32.7,86.3,31800,0,none,89.0,112.0,50.7
2018-02-23_Seat_Leon_S_S_Stau.csv,0,60.0,51.5,80.0,33.2,90.4,57368,0,none,23.4,103.0,20.1
2018-02-23_Seat_Leon_S_S_Stau.csv,1,99.1,31.4,89.0,28.3,72.1,89609,1,brake,89.0,101.5,9.0
