vehicle_age,mileage,days_since_last_service,oil_pressure,engine_temperature,tire_pressure,brake_fluid_level,brake_temperature,driving_pattern,days_until_failure,failure_probability,component_at_risk,brake_temp_deviation,oil_pressure_deviation,avg_daily_mileage,brake_risk_score,engine_risk_score,sensor_variance,mileage_category,driving_encoded
7,12841,113,48.5,92.2,31.6,96.2,88.0,highway,43,13.9,none,8.0,2.5,5.023865414710485,0.3974025,0.5782211428571429,0.1757796045841357,0,0
5,83515,179,53.8,88.4,31.0,94.0,82.5,city,14,55.9,general_service,2.5,7.799999999999997,45.73658269441402,0.5597875,0.8392028571428571,0.28514767518739653,2,2
2,67240,181,40.6,88.3,28.4,91.0,82.1,city,29,51.7,tires,2.0999999999999943,-5.399999999999999,91.98358413132695,0.528,0.7735314285714285,0.13748790001502575,1,2
6,49753,266,40.8,99.1,26.8,93.8,71.1,city,29,39.0,tires,-8.900000000000006,-5.200000000000003,22.707895937927887,0.4304825,0.7652977142857142,0.24761665648011144,0,2
2,42056,170,48.8,88.8,34.5,94.3,71.7,highway,111,8.9,none,-8.299999999999997,2.799999999999997,57.532147742818054,0.4118900000000001,0.6756525714285714,0.36485546115005824,0,0
9,13989,357,42.3,91.6,30.3,88.5,80.1,highway,119,6.8,none,0.09999999999999432,-3.700000000000003,4.257151552038954,0.39562250000000004,0.5793845714285714,0.16411753844409693,0,0
1,34406,84,38.0,98.8,32.8,64.5,74.4,highway,14,66.7,brakes,-5.599999999999994,-8.0,94.00546448087432,0.507865,0.7021954285714285,0.24692582362092916,0,0
1,94010,125,52.7,87.2,33.3,93.2,84.8,highway,9,54.9,general_service,4.799999999999997,6.700000000000003,256.85792349726773,0.598025,0.8743257142857144,0.2964785942007542,2,0
9,81477,238,47.7,94.0,33.6,95.7,85.7,city,11,53.2,general_service,5.700000000000003,1.7000000000000028,24.795191722458917,0.5615425,0.8630508571428572,0.19847301067459613,2,2
6,64560,177,52.5,103.6,32.3,89.0,72.4,mixed,11,55.5,engine,-7.599999999999994,6.5,29.465997261524418,0.4895,0.8502399999999999,0.33890720454041545,1,1
5,7604,310,46.6,107.5,33.0,93.3,71.9,city,2,91.0,engine,-8.099999999999994,0.6000000000000014,4.164293537787514,0.33006,0.6447017142857142,0.3412970417593094,0,2
8,33012,103,49.6,104.7,32.5,99.5,79.8,city,17,35.8,engine,-0.20000000000000284,3.6000000000000014,11.301609038000684,0.40347999999999995,0.7303337142857144,0.24664517920118764,0,2
9,32623,157,40.3,95.3,32.5,94.9,85.4,mixed,148,17.4,none,5.400000000000006,-5.700000000000003,9.92787583688375,0.44100750000000005,0.6750634285714285,0.13408644758497185,0,1
2,48925,327,43.6,102.1,34.1,91.2,72.1,mixed,14,73.3,engine,-7.900000000000006,-2.3999999999999986,66.92886456908344,0.4415125,0.7791285714285714,0.31620825654238455,0,1
6,23497,149,43.8,97.4,33.9,97.7,79.8,highway,96,23.8,none,-0.20000000000000284,-2.200000000000003,10.724326791419443,0.38599249999999996,0.6505594285714287,0.2242039070048897,0,0
3,37617,140,34.9,85.6,31.8,88.4,73.2,highway,23,47.6,oil_system,-6.799999999999997,-11.100000000000001,34.322080291970806,0.42744249999999995,0.6396108571428571,0.244676259161064,0,0
5,15754,17,40.0,100.1,33.3,95.4,83.1,city,16,49.0,engine,3.0999999999999943,-6.0,8.627601314348302,0.38788500000000004,0.6350159999999999,0.17318671284797274,0,2
9,25321,172,49.1,90.5,31.5,80.4,98.1,mixed,27,40.6,brakes,18.099999999999994,3.1000000000000014,7.705721241631163,0.5243025,0.6184268571428572,0.1874181208745714,0,1
3,48008,44,47.5,92.2,24.9,93.2,83.2,mixed,2,91.0,tires,3.200000000000003,1.5,43.802919708029194,0.47662000000000004,0.7188891428571429,0.22503499441793384,0,1
10,86436,38,49.1,91.1,30.1,86.3,84.9,highway,14,78.6,general_service,4.900000000000006,3.1000000000000014,23.674609695973707,0.6036400000000001,0.8663154285714285,0.19754388576116144,2,0
9,30574,13,38.1,102.0,30.0,92.7,85.4,mixed,14,53.5,engine,5.400000000000006,-7.899999999999999,9.304321363359708,0.443585,0.7051531428571429,0.11724994567437967,0,1
1,20065,272,48.4,90.0,30.7,93.5,88.8,city,38,9.7,none,8.799999999999997,2.3999999999999986,54.822404371584696,0.4281125,0.5945457142857142,0.18661379367783945,0,2
8,41668,114,47.8,93.0,31.2,65.7,113.2,highway,4,85.0,brakes,33.2,1.7999999999999972,14.2649777473468,0.6770200000000001,0.6981005714285714,0.2468511731806845,0,0
8,44284,172,39.2,107.3,32.2,95.5,87.5,city,5,93.1,engine,7.5,-6.799999999999997,15.160561451557685,0.47646,0.7902788571428572,0.16879069943959926,0,2
4,18414,76,39.0,89.7,30.7,77.5,99.0,mixed,8,66.2,brakes,19.0,-7.0,12.603696098562628,0.520785,0.5862274285714286,0.1550733057707448,0,1
3,22086,178,40.4,95.7,30.7,75.7,98.0,city,30,37.6,brakes,18.0,-5.600000000000001,20.151459854014597,0.532265,0.6352011428571428,0.07104327921910221,0,2
9,83778,271,52.0,95.2,34.4,89.1,80.3,highway,8,66.9,general_service,0.29999999999999716,6.0,25.495435179549606,0.5687949999999999,0.8791120000000001,0.2792316628796737,2,0
4,38282,118,52.2,89.0,32.4,85.9,74.7,highway,77,4.7,none,-5.299999999999997,6.200000000000003,26.202600958247775,0.44385499999999994,0.6616994285714286,0.3312296524172671,0,0
8,20727,325,42.8,88.8,30.5,81.2,99.0,mixed,22,35.3,brakes,19.0,-3.200000000000003,7.095857583019514,0.5136175,0.5903365714285713,0.17486854411238792,0,1
1,16195,293,34.8,89.1,32.1,96.9,77.6,mixed,25,29.9,oil_system,-2.4000000000000057,-11.200000000000003,44.24863387978142,0.3617375,0.5739228571428572,0.2013277804797472,0,1
4,33344,282,41.6,87.3,23.9,99.8,85.8,city,1,75.7,tires,5.799999999999997,-4.399999999999999,22.822724161533195,0.42726000000000003,0.6322331428571428,0.19322734596500188,0,2
10,55379,137,32.1,99.6,33.8,89.7,83.2,city,12,70.5,oil_system,3.200000000000003,-13.899999999999999,15.168173103259381,0.5072975,0.7906588571428571,0.20684804725738884,1,2
7,28085,255,49.7,108.6,33.0,86.1,82.5,mixed,2,80.0,engine,2.5,3.700000000000003,10.987871674491393,0.44886250000000005,0.7329114285714285,0.2435028512968485,0,1
5,68677,117,29.7,96.3,32.6,94.7,70.8,highway,8,67.9,oil_system,-9.200000000000003,-16.3,37.610624315443594,0.4734425,0.8249937142857142,0.2746930713768716,1,0
5,10120,52,45.7,92.1,30.8,87.3,77.0,mixed,47,15.9,none,-3.0,-0.29999999999999716,5.542168674698795,0.37775000000000003,0.5667657142857142,0.22322173179820373,0,1
8,7593,69,39.5,92.2,31.7,59.8,71.6,highway,10,65.7,brakes,-8.400000000000006,-6.5,2.5994522423827457,0.4460825,0.5572291428571429,0.2504257541287862,0,0
7,31752,8,24.6,91.8,34.8,98.0,86.4,mixed,7,80.6,oil_system,6.400000000000006,-21.4,12.422535211267606,0.4319800000000001,0.6515794285714285,0.27284458451020827,0,1
7,34225,9,42.4,90.2,33.4,88.4,75.9,city,96,18.5,none,-4.099999999999994,-3.6000000000000014,13.390062597809077,0.4297625,0.6523285714285715,0.2652831595006807,0,2
10,20544,73,47.1,103.6,31.1,90.6,82.3,mixed,15,34.2,engine,2.299999999999997,1.1000000000000014,5.626951520131471,0.41346000000000005,0.674176,0.19384687112734547,0,1
4,42701,124,50.4,96.6,27.7,97.0,77.9,mixed,26,27.9,tires,-2.0999999999999943,4.399999999999999,29.227241615331966,0.4288525000000001,0.722804,0.25025893167628466,0,1
5,26839,63,52.5,89.4,33.9,99.2,70.5,mixed,150,23.9,none,-9.5,6.5,14.698247535596932,0.3518975,0.6182131428571429,0.38699048208436776,0,1
9,26598,253,52.0,113.6,31.9,97.2,85.9,mixed,6,78.7,engine,5.900000000000006,6.0,8.09433962264151,0.419895,0.7555348571428572,0.261739293756885,0,1
1,94902,141,46.4,90.5,32.3,89.2,80.0,highway,14,78.6,general_service,0.0,0.3999999999999986,259.2950819672131,0.5950550000000001,0.8967508571428571,0.23283720119738668,2,0
3,10407,72,49.7,96.6,33.8,95.7,85.8,city,175,8.8,none,5.799999999999997,3.700000000000003,9.495437956204379,0.3842675,0.5936279999999999,0.1990914669448555,0,2
5,30669,11,54.7,99.4,30.8,95.6,82.3,highway,41,23.3,none,2.299999999999997,8.700000000000003,16.795728368017524,0.42127250000000005,0.6906760000000001,0.24546160257179261,0,0
4,65101,120,46.5,92.9,28.4,88.3,77.5,city,30,36.7,tires,-2.5,0.5,44.559206023271734,0.5137025000000001,0.791261142857143,0.21054418746496767,1,2
8,15962,220,43.8,108.7,33.0,93.5,84.3,highway,2,91.4,engine,4.299999999999997,-2.200000000000003,5.464566929133858,0.399855,0.6849908571428571,0.21253893515670488,0,0
10,66448,212,47.9,93.2,32.2,63.3,85.3,highway,9,64.0,brakes,5.299999999999997,1.8999999999999986,18.19994522048754,0.63577,0.7983634285714285,0.18564896019881852,1,0
10,28790,60,38.5,97.0,22.1,86.1,85.6,highway,5,98.9,tires,5.599999999999994,-7.5,7.885510818953711,0.4630250000000001,0.6694457142857143,0.2268050359171194,0,0
9,46906,165,46.9,96.3,32.3,72.6,93.9,city,30,32.9,brakes,13.900000000000006,0.8999999999999986,14.274497869750457,0.5887650000000001,0.7379097142857143,0.10194965418932771,0,2
5,5364,172,55.0,90.0,32.5,78.4,93.8,city,8,60.8,brakes,13.799999999999997,9.0,2.937568455640745,0.46420999999999996,0.5357417142857143,0.2485624851497929,0,2
1,11667,317,41.6,91.0,32.0,63.6,87.1,mixed,11,66.3,brakes,7.099999999999994,-4.399999999999999,31.87704918032787,0.5049675,0.5666680000000001,0.14698987462621496,0,1
1,49383,321,53.9,86.1,32.2,94.7,79.2,mixed,52,1.2,none,-0.7999999999999972,7.899999999999999,134.9262295081967,0.45880750000000003,0.6895319999999999,0.33368866701757915,0,1
1,40593,64,48.8,94.7,34.8,82.9,94.2,city,22,40.7,brakes,14.200000000000003,2.799999999999997,110.90983606557377,0.5381325,0.7035148571428571,0.17509433083728893,0,2
6,96428,212,51.3,88.7,31.8,97.1,70.9,highway,14,52.8,general_service,-9.099999999999994,5.299999999999997,44.01095390232771,0.5348200000000001,0.892569142857143,0.34902590091109664,2,0
10,61172,272,51.0,89.1,33.2,93.4,95.1,mixed,8,71.1,brakes,15.099999999999994,5.0,16.754861681731033,0.55643,0.7538308571428571,0.23061083128327925,1,1
4,32862,356,50.8,112.9,30.5,85.1,83.1,highway,4,84.6,engine,3.0999999999999943,4.799999999999997,22.49281314168378,0.46670500000000004,0.7765908571428571,0.28480869784207197,0,0
2,61612,28,54.1,102.9,33.9,98.4,75.9,highway,14,54.6,engine,-4.099999999999994,8.100000000000001,84.28454172366621,0.46323000000000003,0.8344480000000001,0.32186348580334595,1,0
7,6609,275,46.8,86.6,32.9,90.6,89.0,mixed,36,23.4,none,9.0,0.7999999999999972,2.585680751173709,0.4054225000000001,0.5212931428571428,0.23822595638690125,0,1
8,31089,189,53.9,94.9,30.1,88.3,81.0,mixed,53,15.7,none,1.0,7.899999999999999,10.643272851763095,0.4426725,0.6666417142857143,0.2559161182706834,0,1
7,44946,353,43.3,104.1,33.0,99.0,83.8,city,9,50.3,engine,3.799999999999997,-2.700000000000003,17.58450704225352,0.451065,0.7746411428571428,0.18097131727880694,0,2
1,46871,278,46.0,98.3,34.2,60.7,108.5,highway,7,79.6,brakes,28.5,0.0,128.06284153005464,0.6887275,0.7491982857142856,0.14210339207573688,0,0
10,45438,214,42.9,92.7,34.9,84.0,96.0,mixed,20,34.0,brakes,16.0,-3.1000000000000014,12.445357436318817,0.5535950000000001,0.7114662857142857,0.18111956459245915,0,1
4,44872,172,36.5,91.9,33.2,94.6,84.7,mixed,16,27.3,oil_system,4.700000000000003,-9.5,30.713210130047912,0.46988,0.7046308571428571,0.1730982947700681,0,1
1,8114,96,45.9,87.8,34.4,89.1,71.8,mixed,110,11.3,none,-8.200000000000003,-0.10000000000000142,22.169398907103826,0.345635,0.5341702857142857,0.3506390545826854,0,1
8,30534,49,47.5,98.5,34.1,89.1,71.9,mixed,142,14.3,none,-8.099999999999994,1.5,10.453269428277986,0.402085,0.6849931428571429,0.3249525508575051,0,1
4,7997,84,48.8,85.5,35.0,93.7,80.0,mixed,156,22.7,none,0.0,2.799999999999997,5.473648186173854,0.3620425000000001,0.5205594285714286,0.3393196080954056,0,1
6,14000,186,39.9,92.4,32.7,98.4,82.3,mixed,120,18.6,none,2.299999999999997,-6.100000000000001,6.389776357827476,0.3698,0.5840000000000001,0.1763015882952586,0,1
5,46645,45,48.1,91.8,32.5,85.1,73.1,mixed,62,9.8,none,-6.900000000000006,2.1000000000000014,25.544906900328588,0.46116250000000003,0.7111514285714284,0.3008442537179636,0,1
5,11485,204,47.4,99.5,32.9,88.9,85.8,mixed,34,22.3,none,5.799999999999997,1.3999999999999986,6.289704271631982,0.4107625,0.6145114285714285,0.16055282925807549,0,1
5,5645,55,41.5,98.4,32.8,63.0,114.0,mixed,5,81.4,brakes,34.0,-4.5,3.0914567360350493,0.5996124999999999,0.5848657142857143,0.20569723391629824,0,1
8,34747,269,43.7,88.2,31.0,61.3,76.1,mixed,10,56.7,brakes,-3.9000000000000057,-2.299999999999997,11.895583704210887,0.5267175,0.642988,0.23659025096935316,0,1
7,44643,212,23.3,85.1,32.3,99.4,73.9,mixed,2,76.7,oil_system,-6.099999999999994,-22.7,17.465962441314552,0.40930750000000005,0.6648577142857143,0.26326146787946214,0,1
3,56124,41,50.5,94.6,33.4,97.6,84.7,highway,28,32.7,general_service,4.700000000000003,4.5,51.20802919708029,0.48751,0.7650674285714286,0.21893603470452067,1,0
1,59554,22,42.3,92.6,32.0,77.4,98.1,mixed,13,68.7,brakes,18.099999999999994,-3.700000000000003,162.71584699453553,0.620385,0.7673588571428571,0.12655354204757413,1,1
6,64767,101,32.6,90.0,30.9,99.2,72.1,city,8,76.5,oil_system,-7.900000000000006,-13.399999999999999,29.560474669100866,0.45311749999999995,0.7733537142857143,0.20974983510647152,1,2
3,60499,360,54.9,101.2,32.1,90.6,85.7,city,14,76.9,engine,5.700000000000003,8.899999999999999,55.199817518248175,0.5269475,0.8202817142857143,0.21651051870325416,1,2
8,49391,318,51.6,92.9,32.3,96.4,71.6,mixed,143,3.7,none,-8.400000000000006,5.600000000000001,16.90893529613146,0.4224775,0.728421142857143,0.33558944206350727,0,1
1,56027,170,45.8,94.7,30.5,89.5,80.1,mixed,15,35.0,general_service,0.09999999999999432,-0.20000000000000284,153.0792349726776,0.49721750000000003,0.7652508571428571,0.18522695464426575,1,1
4,6144,308,39.9,106.6,32.6,89.8,80.9,mixed,3,88.4,engine,0.9000000000000057,-6.100000000000001,4.205338809034908,0.37466000000000005,0.6337188571428571,0.225278928512569,0,1
1,29048,192,42.8,92.6,32.7,95.2,76.1,highway,114,10.9,none,-3.9000000000000057,-3.200000000000003,79.36612021857924,0.39382,0.6453348571428572,0.24086597837088713,0,0
5,6108,231,44.2,89.2,32.6,90.3,73.2,mixed,32,11.9,none,-6.799999999999997,-1.7999999999999972,3.345016429353779,0.34202,0.5341462857142857,0.2862808762851724,0,1
7,19359,113,50.6,89.2,34.0,80.5,95.4,city,20,54.7,brakes,15.400000000000006,4.600000000000001,7.573943661971831,0.4982475,0.5871502857142856,0.23659518205434313,0,2
7,19109,139,40.2,99.1,32.0,98.9,84.6,mixed,62,12.6,none,4.599999999999994,-5.799999999999997,7.476134585289515,0.3900225,0.6427217142857142,0.12807562274825468,0,1
3,91049,11,46.0,89.5,30.3,92.7,72.9,city,12,78.8,general_service,-7.099999999999994,0.0,83.07390510948905,0.5447725,0.8756245714285713,0.2663281110469631,2,2
1,23443,42,35.0,100.0,31.7,91.2,76.2,highway,25,37.0,oil_system,-3.799999999999997,-11.0,64.05191256830601,0.3942075,0.6652005714285714,0.2137731508081786,0,0
9,20890,70,47.4,85.3,30.8,90.6,76.1,city,40,7.3,none,-3.9000000000000057,1.3999999999999986,6.357273280584297,0.38952500000000007,0.5709885714285714,0.2847372292931289,0,2
1,48710,303,42.8,95.9,23.2,89.1,74.2,mixed,3,81.6,tires,-5.799999999999997,-3.200000000000003,133.08743169398906,0.45672500000000005,0.7428400000000001,0.25914843794122544,0,1
6,97606,328,39.2,90.5,31.4,98.9,87.6,city,12,62.6,general_service,7.599999999999994,-6.799999999999997,44.548607941579185,0.5982649999999999,0.9075668571428572,0.1262324618807567,2,2
2,39081,158,46.4,90.2,30.4,100.0,76.7,city,179,7.0,none,-3.299999999999997,0.3999999999999986,53.46238030095759,0.4045025,0.6717525714285715,0.23545700043782428,0,2
7,6458,264,19.0,95.5,34.3,91.1,79.1,highway,4,85.8,oil_system,-0.9000000000000057,-27.0,2.52660406885759,0.36369500000000005,0.5715462857142857,0.3224170892662185,0,0
8,14482,112,54.8,111.0,33.2,90.8,82.9,highway,2,75.4,engine,2.9000000000000057,8.799999999999997,4.957891133173571,0.40000500000000005,0.6922137142857142,0.2803070339070133,0,0
1,18995,57,43.4,88.7,32.4,65.4,105.2,mixed,6,81.4,brakes,25.200000000000003,-2.6000000000000014,51.89890710382514,0.5893875000000001,0.5828371428571429,0.2280023918798832,0,1
3,21081,235,52.1,104.7,32.9,86.5,80.9,highway,17,39.0,engine,0.9000000000000057,6.100000000000001,19.23448905109489,0.42355250000000005,0.6826097142857144,0.2518356050940827,0,0
2,38423,317,44.8,102.8,31.6,98.3,84.8,mixed,17,46.8,engine,4.799999999999997,-1.2000000000000028,52.562243502051984,0.44120750000000003,0.7411205714285715,0.15204592800442282,0,1
5,47281,176,41.9,88.5,30.1,76.6,91.3,mixed,16,40.6,brakes,11.299999999999997,-4.100000000000001,25.893209200438115,0.5653025,0.6948382857142856,0.14232696240229006,0,1
8,47138,211,47.9,89.6,30.9,99.7,88.8,highway,86,14.3,none,8.799999999999997,1.8999999999999986,16.13762410133516,0.47409500000000004,0.700552,0.18742062888171354,0,0
5,9322,130,22.8,97.3,34.4,85.8,75.2,highway,6,97.9,oil_system,-4.799999999999997,-23.2,5.1051478641840085,0.37380500000000005,0.5932879999999999,0.3212020390253207,0,0
4,39377,324,52.6,86.6,31.3,94.2,80.1,city,45,1.6,none,0.09999999999999432,6.600000000000001,26.95208761122519,0.4391425,0.6523651428571428,0.30336921904903447,0,2
10,49351,98,44.7,85.3,31.3,91.3,88.9,city,116,21.1,none,8.900000000000006,-1.2999999999999972,13.517118597644481,0.5094275,0.6848325714285715,0.21735345633033196,0,2
2,76753,170,35.8,93.7,33.5,87.3,90.0,mixed,27,43.7,oil_system,10.0,-10.200000000000003,104.99726402188783,0.5963325,0.8424405714285714,0.15101262329258267,1,1
6,46125,2,47.6,104.8,33.4,98.0,71.2,highway,14,56.0,engine,-8.799999999999997,1.6000000000000014,21.052031036056594,0.40711250000000004,0.7833571428571428,0.34098685722595146,0,0
1,46431,238,44.6,95.9,21.7,95.6,86.9,city,3,82.0,tires,6.900000000000006,-1.3999999999999986,126.86065573770492,0.4790775000000001,0.733724,0.2752511280992973,0,2
2,24790,183,54.0,86.9,33.6,92.5,81.8,mixed,162,1.8,none,1.7999999999999972,8.0,33.912448700410394,0.415425,0.5957314285714286,0.3296493155837006,0,1
1,9681,218,48.8,110.7,33.1,88.3,86.1,highway,7,95.1,engine,6.099999999999994,2.799999999999997,26.450819672131146,0.40955250000000004,0.6712954285714285,0.21976130129161278,0,0
7,83747,166,42.3,86.7,30.8,93.9,87.6,city,12,55.5,general_service,7.599999999999994,-3.700000000000003,32.764866979655714,0.5811175,0.8304165714285715,0.1778411168346247,2,2
10,19800,211,54.6,108.9,33.7,94.9,81.6,mixed,4,91.0,engine,1.5999999999999943,8.600000000000001,5.42317173377157,0.39375,0.7014857142857143,0.2819513031082151,0,1
6,52813,361,51.8,96.3,28.3,86.3,83.5,city,16,47.2,tires,3.5,5.799999999999997,24.104518484710177,0.5139825,0.7615377142857143,0.21986696730540223,1,2
10,12762,247,52.9,89.0,33.9,80.4,98.2,mixed,17,46.6,brakes,18.200000000000003,6.899999999999999,3.495480690221857,0.49330500000000005,0.5596194285714285,0.252592745697583,0,1
9,10636,86,43.6,94.9,31.8,93.0,86.0,mixed,132,12.6,none,6.0,-2.3999999999999986,3.2367620206938525,0.39509000000000005,0.5848297142857143,0.13042439405842637,0,1
10,94481,182,43.4,96.2,33.2,97.2,75.8,highway,14,57.1,general_service,-4.200000000000003,-2.6000000000000014,25.878115584771294,0.5492025,0.9276382857142857,0.24993362686570697,2,0
5,9617,0,51.4,86.3,33.3,55.4,87.3,highway,11,52.2,brakes,7.299999999999997,5.399999999999999,5.26670317634173,0.5293424999999999,0.531610857142857,0.2854066729261507,0,0
4,36176,146,40.9,100.5,34.0,96.0,83.3,highway,19,39.6,engine,3.299999999999997,-5.100000000000001,24.761122518822724,0.43764000000000003,0.7189897142857143,0.18788488673290205,0,0
9,48097,178,55.0,97.8,31.9,89.8,83.6,city,39,2.8,none,3.5999999999999943,9.0,14.636944613511869,0.4903425,0.7512451428571428,0.24104899321593734,0,2
7,18963,294,41.6,88.1,33.0,89.8,71.0,city,88,18.5,none,-9.0,-4.399999999999999,7.419014084507042,0.3671075,0.5792805714285715,0.30422153195415863,0,2
7,12366,72,42.9,98.8,23.4,90.3,77.7,city,2,75.6,tires,-2.299999999999997,-3.1000000000000014,4.838028169014085,0.375665,0.6140354285714285,0.2548706199144296,0,2
10,15109,63,38.4,91.6,24.9,99.6,77.9,city,5,75.2,tires,-2.0999999999999943,-7.600000000000001,4.1383182689674065,0.35077250000000004,0.5838645714285714,0.14707805407703475,0,2
6,37548,168,54.7,93.9,32.3,57.1,109.1,highway,3,75.4,brakes,29.099999999999994,8.700000000000003,17.13738019169329,0.68042,0.6867634285714286,0.22623911187815804,0,0
7,61021,342,52.8,98.2,31.0,65.0,88.6,city,9,62.9,brakes,8.599999999999994,6.799999999999997,23.87363067292645,0.6294525,0.8052268571428571,0.17650961484478137,1,2
8,8714,142,44.6,92.4,32.0,97.1,81.9,mixed,165,23.1,none,1.9000000000000057,-1.3999999999999986,2.9832249229715853,0.3595350000000001,0.562856,0.18827595380733292,0,1
9,91188,228,52.8,95.0,30.2,93.7,71.1,highway,12,63.1,general_service,-8.900000000000006,6.799999999999997,27.75045648204504,0.53442,0.9076091428571429,0.3310440811874099,2,0
9,99914,347,44.2,91.0,30.7,88.7,74.3,mixed,13,58.2,general_service,-5.700000000000003,-1.7999999999999972,30.40596469872185,0.586535,0.919656,0.2385095686022813,2,1
8,30698,54,42.0,87.3,31.3,76.5,95.6,highway,25,37.3,brakes,15.599999999999994,-4.0,10.50941458404656,0.541395,0.6216491428571428,0.18271995955756123,0,0
4,45289,266,21.3,94.6,34.7,87.2,87.7,mixed,4,93.0,oil_system,7.700000000000003,-24.7,30.998631074606433,0.5088225,0.7217274285714286,0.2926772110454841,0,1
1,29305,317,20.0,91.1,32.9,99.9,79.5,highway,4,82.2,oil_system,-0.5,-26.0,80.06830601092896,0.39161250000000003,0.6377914285714285,0.2685932860963027,0,0
1,67105,254,39.3,93.4,31.9,68.4,72.8,mixed,14,69.9,brakes,-7.200000000000003,-6.700000000000003,183.34699453551912,0.5695625,0.8021342857142857,0.2404913068959527,1,1
9,10299,309,42.6,91.9,32.5,77.6,96.4,mixed,23,30.7,brakes,16.400000000000006,-3.3999999999999986,3.134205721241631,0.48974750000000006,0.5663388571428571,0.13876000007374184,0,1
8,76013,345,40.1,98.8,28.4,94.3,78.7,highway,18,54.9,tires,-1.2999999999999972,-5.899999999999999,26.022937350222527,0.5247825,0.8686234285714285,0.15983380209853248,1,0
6,19557,187,41.5,92.2,30.6,57.4,84.7,mixed,12,67.8,brakes,4.700000000000003,-4.5,8.926061159287997,0.5367925,0.6050851428571429,0.1224176329672326,0,1
8,12599,114,46.0,114.3,34.8,96.9,89.0,mixed,7,92.2,engine,9.0,0.0,4.31324888736734,0.3983475,0.7035388571428571,0.23486534098300177,0,1
7,97959,249,48.0,91.7,34.1,91.5,75.1,mixed,11,73.3,general_service,-4.900000000000006,2.0,38.325117370892016,0.5750474999999999,0.9158360000000001,0.3092356731783109,2,1
1,36195,249,42.8,95.4,34.0,61.3,110.9,city,1,75.2,brakes,30.900000000000006,-3.200000000000003,98.89344262295081,0.6695374999999999,0.6899228571428572,0.2022127685861837,0,2
9,25127,268,43.5,103.4,33.6,96.5,77.7,mixed,14,56.9,engine,-2.299999999999997,-2.5,7.646682897139379,0.38586750000000003,0.6913651428571429,0.2525257926452686,0,1
10,27303,49,38.1,114.7,32.1,97.8,84.6,highway,6,87.0,engine,4.599999999999994,-7.899999999999999,7.47822514379622,0.41435750000000005,0.7646405714285714,0.28560088706007186,0,0
3,38421,107,49.8,92.4,28.3,85.0,88.8,highway,20,49.9,tires,8.799999999999997,3.799999999999997,35.05565693430657,0.5037525,0.6816840000000001,0.18611889330575163,0,0
7,31824,356,44.0,104.3,34.2,87.2,86.3,mixed,13,53.2,engine,6.299999999999997,-2.0,12.450704225352112,0.46956000000000003,0.7232959999999999,0.17496197014163622,0,1
3,17540,140,52.1,99.8,34.3,94.5,95.9,city,11,51.3,brakes,15.900000000000006,6.100000000000001,16.003649635036496,0.44670000000000004,0.6404457142857143,0.1281202158832497,0,2
8,12036,333,20.0,92.0,31.8,91.2,74.3,highway,3,90.3,oil_system,-5.700000000000003,-26.0,4.12050667579596,0.35809,0.5738582857142857,0.2597516179237068,0,0
7,44674,323,43.3,94.8,33.6,56.5,102.1,mixed,5,84.7,brakes,22.099999999999994,-2.700000000000003,17.47809076682316,0.672335,0.7204102857142858,0.14005281573126435,0,1
5,77566,295,50.8,98.1,32.4,90.0,86.1,mixed,19,52.4,general_service,6.099999999999994,4.799999999999997,42.478641840087626,0.573315,0.8708354285714286,0.1812601288644268,1,1
8,14192,37,49.8,87.9,32.6,74.8,95.7,highway,29,45.9,brakes,15.700000000000003,3.799999999999997,4.858610065046217,0.50648,0.5590537142857144,0.23173513323063244,0,0
7,94809,91,44.2,93.1,35.0,93.4,80.1,mixed,9,75.6,general_service,0.09999999999999432,-1.7999999999999972,37.09272300469483,0.5805225,0.9112359999999999,0.2610319579272524,2,1
6,26201,183,51.6,93.3,33.1,74.5,93.2,city,21,47.6,brakes,13.200000000000003,5.600000000000001,11.958466453674122,0.5275525,0.6379468571428571,0.18645047055633576,0,2
10,14048,169,33.9,95.3,30.2,92.1,80.8,highway,10,66.4,oil_system,0.7999999999999972,-12.100000000000001,3.847712955354697,0.38597,0.6007634285714285,0.11524241493773146,0,0
1,64114,355,42.7,87.9,34.5,92.3,99.9,city,13,70.2,brakes,19.900000000000006,-3.299999999999997,175.17486338797815,0.5868350000000001,0.7587417142857144,0.2396534890628787,1,2
9,14307,131,38.9,88.2,34.5,92.5,72.9,city,157,6.3,none,-7.099999999999994,-7.100000000000001,4.353925745587341,0.35361750000000003,0.5612280000000001,0.31348277327629814,0,2
6,79820,39,46.3,93.9,31.6,88.5,82.3,highway,27,30.6,general_service,2.299999999999997,0.29999999999999716,36.43085349155637,0.569,0.8558514285714286,0.1838396944561961,1,0
3,9309,237,21.3,85.4,31.2,93.8,84.2,mixed,5,76.2,oil_system,4.200000000000003,-24.7,8.49361313868613,0.38177250000000007,0.525236,0.21959344019016772,0,1
10,41117,164,53.6,99.7,33.4,86.3,75.9,city,71,23.9,none,-4.099999999999994,7.600000000000001,11.26184606956998,0.45434250000000004,0.7341822857142857,0.31085108750784873,0,2
2,22566,37,42.7,85.4,24.6,99.9,86.6,highway,1,88.8,tires,6.599999999999994,-3.299999999999997,30.870041039671683,0.403165,0.578264,0.20536386481598756,0,0
